,mol_name,SMILES,PLANET_affinity
244,COc3ccc(CNC(=O)c1cc(S(N)(=O)=O)cnc1Sc2ccc(F)c(F)c2)cc3,COc1ccc(CNC(=O)c2cc(S(N)(=O)=O)cnc2Sc2ccc(F)c(F)c2)cc1,8.891918
245,CO[C@H]3O[C@H](Cn2cc(COC(=O)c1ccc(S(N)(=O)=O)cc1)nn2)[C@@H](O)[C@H](O)[C@H]3O,CO[C@H]1O[C@H](Cn2cc(COC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@@H](O)[C@H](O)[C@H]1O,6.527959
246,Cc3cc(C)[n+](c2ccc(S(=O)(=O)Nc1nnc(S(N)(=O)=O)s1)cc2)c(C)c3,Cc1cc(C)[n+](-c2ccc(S(=O)(=O)Nc3nnc(S(N)(=O)=O)s3)cc2)c(C)c1,10.143598
247,COc2ccc(S(=O)(=O)N(CC(=O)NO)CC(=O)NCCc1ccc(S(N)(=O)=O)cc1)cc2,COc1ccc(S(=O)(=O)N(CC(=O)NO)CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,8.846957
248,NS(=O)(=O)c2ccc(CNc1nc(Cl)nc(Cl)n1)cc2,NS(=O)(=O)c1ccc(CNc2nc(Cl)nc(Cl)n2)cc1,7.479234
249,CC(C)c2cc(c1ccccc1)cc(C(C)C)[n+]2c3ccc(S(N)(=O)=O)cc3,CC(C)c1cc(-c2ccccc2)cc(C(C)C)[n+]1-c1ccc(S(N)(=O)=O)cc1,7.1659164
250,NS(=O)(=O)c3ccc(CNS(=O)(=O)[C@@H]2O[C@H](CO)[C@@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H]2O)cc3,NS(=O)(=O)c1ccc(CNS(=O)(=O)[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)cc1,8.671061
251,NS(=O)(=O)c4ccc(c3cn([C@@H]2O[C@H](CO)[C@@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H]2O)nn3)cc4,NS(=O)(=O)c1ccc(-c2cn([C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)nn2)cc1,7.2955904
252,NS(=O)(=O)c1cnccc1Sc2nnns2,NS(=O)(=O)c1cnccc1Sc1nnns1,0.023825329
253,Cn1nnnc1Sc2ccncc2S(N)(=O)=O,Cn1nnnc1Sc1ccncc1S(N)(=O)=O,0.62318385
254,NS(=O)(=O)c3cnc(Sc1c(F)c(F)cc(F)c1F)c(C(=O)NCc2ccccn2)c3,NS(=O)(=O)c1cnc(Sc2c(F)c(F)cc(F)c2F)c(C(=O)NCc2ccccn2)c1,9.083568
255,NS(=O)(=O)c2ccc(NC(=O)CCCCCNc1ccn(O)c(=O)n1)cc2,NS(=O)(=O)c1ccc(NC(=O)CCCCCNc2ccn(O)c(=O)n2)cc1,6.928265
256,C[C@H](CCC(=O)NNc1ccc(S(N)(=O)=O)cc1)[C@H]5CC[C@H]4C3[C@@H](O)C[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]3CC[C@@]45C,C[C@H](CCC(=O)NNc1ccc(S(N)(=O)=O)cc1)[C@H]1CC[C@H]2C3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,8.168886
257,NS(=O)(=O)c2nnc(NC(=O)CN1CCOCC1)s2,NS(=O)(=O)c1nnc(NC(=O)CN2CCOCC2)s1,6.2486086
258,CC(C)[C@@H](C(=O)N2CC1CCC(CC1)C2)n4cc(c3ccc(S(N)(=O)=O)cc3)nn4,CC(C)[C@@H](C(=O)N1CC2CCC(CC2)C1)n1cc(-c2ccc(S(N)(=O)=O)cc2)nn1,5.7396803
259,NS(=O)(=O)c2ccc(C(=O)NNC(=O)NS(=O)(=O)c1ccc(Cl)cc1)cc2,NS(=O)(=O)c1ccc(C(=O)NNC(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,7.5335093
260,CC2CCN(CCCC(=O)Nc1ccc(S(N)(=O)=O)cc1)CC2,CC1CCN(CCCC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,6.2655087
261,NS(=O)(=O)c2ccc(n1cc(CO)nn1)cc2,NS(=O)(=O)c1ccc(-n2cc(CO)nn2)cc1,6.05869
262,Cc4ncc(CO)c(CNc3nc(NCc1ccc(S(N)(=O)=O)cc1)nc(NCc2c(O)c(C)ncc2CO)n3)c4O,Cc1ncc(CO)c(CNc2nc(NCc3ccc(S(N)(=O)=O)cc3)nc(NCc3c(CO)cnc(C)c3O)n2)c1O,8.992648
263,C[C@H](CCC(=O)Nc1ccc(S(N)(=O)=O)cc1F)[C@H]5CC[C@H]4C3[C@@H](O)C[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]3CC[C@@]45C,C[C@H](CCC(=O)Nc1ccc(S(N)(=O)=O)cc1F)[C@H]1CC[C@H]2C3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,8.370405
264,NS(=O)(=O)c4nnc(NC(=O)C23CC1CC(CC(C1)C2)C3)s4,NS(=O)(=O)c1nnc(NC(=O)C23CC4CC(CC(C4)C2)C3)s1,6.213529
265,NC(Cc1ccccc1)C(=O)NC(=S)NCCc2ccc(S(N)(=O)=O)cc2,NC(Cc1ccccc1)C(=O)NC(=S)NCCc1ccc(S(N)(=O)=O)cc1,8.099734
266,NS(=O)(=O)Oc3ccc(c2cc(Cn1cncn1)ccc2C#N)cc3Cl,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(OS(N)(=O)=O)c(Cl)c1,7.773646
267,CCCCOC1CS(=O)(=O)c2cc(S(N)(=O)=O)ccc12,CCCCOC1CS(=O)(=O)c2cc(S(N)(=O)=O)ccc21,5.8635044
268,Cc2c1CCCCCCCCCc(c1)c(C)[n+]2c4ccc(S(=O)(=O)Nc3nnc(S(N)(=O)=O)s3)cc4,Cc1c2cc(c(C)[n+]1-c1ccc(S(=O)(=O)Nc3nnc(S(N)(=O)=O)s3)cc1)CCCCCCCCC2,10.105246
269,NS(=O)(=O)c2ccc(CC/N=C/c1ccc(S(O)(=O)=O)o1)cc2,NS(=O)(=O)c1ccc(CC/N=C/c2ccc(S(=O)(=O)O)o2)cc1,8.420155
270,Cc3cc(c1ccccc1)cc(c2ccccc2)[n+]3CCc4ccc(S(N)(=O)=O)cc4,Cc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1CCc1ccc(S(N)(=O)=O)cc1,5.881964
271,NS(=O)(=O)c2ccc(NC(=O)CCCN1CCOCC1)cc2,NS(=O)(=O)c1ccc(NC(=O)CCCN2CCOCC2)cc1,5.765365
272,Cc2ccc(S(=O)(=O)NC(=O)Nc1nnc(S(N)(=O)=O)s1)cc2,Cc1ccc(S(=O)(=O)NC(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,7.1987453
273,NS(=O)(=O)c3cc2NCC1(CC1)S(=O)(=O)c2s3,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)C1(CC1)CN2,5.9161463
274,NS(=O)(=O)c3ccc(n2cc(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)nn2)cc3,NS(=O)(=O)c1ccc(-n2cc(CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)nn2)cc1,5.5416126
275,NS(=O)(=O)c2ccc(NC(=O)CN1CCOCC1)cc2,NS(=O)(=O)c1ccc(NC(=O)CN2CCOCC2)cc1,5.447254
276,NS(=O)(=O)c3ccc(CCNCc1cc(=O)oc2cc(Cl)ccc12)cc3,NS(=O)(=O)c1ccc(CCNCc2cc(=O)oc3cc(Cl)ccc23)cc1,8.003341
277,NS(=O)(=O)c3ccc2CC(NC(=O)c1c(F)c(F)c(F)c(F)c1F)Cc2c3,NS(=O)(=O)c1ccc2c(c1)CC(NC(=O)c1c(F)c(F)c(F)c(F)c1F)C2,7.7853675
278,NS(=O)(=O)c3nc2ccc(NS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F)cc2s3,NS(=O)(=O)c1nc2ccc(NS(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)cc2s1,9.048553
279,NS(=O)(=O)c2ccc(NC(=O)Cc1cccs1)cc2,NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)cc1,5.8115883
280,Cc1cc(=O)oc2cc(OS(N)(=O)=O)ccc12,Cc1cc(=O)oc2cc(OS(N)(=O)=O)ccc12,5.1472054
281,NS(=O)(=O)c3cc2cc(C(=O)NCCN1CCOCC1)sc2s3,NS(=O)(=O)c1cc2cc(C(=O)NCCN3CCOCC3)sc2s1,5.590571
282,Cc2cc(C)[n+](CC(=O)NCCC(=O)Nc1nnc(S(N)(=O)=O)s1)c(C)c2,Cc1cc(C)[n+](CC(=O)NCCC(=O)Nc2nnc(S(N)(=O)=O)s2)c(C)c1,7.4079275
283,NS(=O)(=O)c3ccc(CCNC(=O)CN(CC(O)=O)S(=O)(=O)c2ccc(c1ccccc1)cc2)cc3,NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)O)S(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,8.732444
284,NS(=O)(=O)c2ccc(Nc1ncc(Br)c(NCC#C)n1)cc2,C#CCNc1nc(Nc2ccc(S(N)(=O)=O)cc2)ncc1Br,6.2185564
285,NS(=O)(=O)OC1CCCCC1,NS(=O)(=O)OC1CCCCC1,5.1998777
286,CCCC(CCC)C(=O)NC2Cc1ccc(S(N)(=O)=O)cc1C2,CCCC(CCC)C(=O)NC1Cc2ccc(S(N)(=O)=O)cc2C1,6.248868
287,NS(=O)(=O)c3ccc(NC(/S)=N/C(Cc1c[nH]c2ccccc12)C(O)=O)cc3,NS(=O)(=O)c1ccc(N/C(S)=N/C(Cc2c[nH]c3ccccc23)C(=O)O)cc1,7.4331656
288,CCCCc2ccc(COC(=O)CNC(=O)CNC(=O)CNC(=O)c1ccc(S(N)(=O)=O)cc1)cc2,CCCCc1ccc(COC(=O)CNC(=O)CNC(=O)CNC(=O)c2ccc(S(N)(=O)=O)cc2)cc1,6.505547
289,NS(=O)(=O)c4ccc(Nc3nc(Oc1ccccc1)nc(Oc2ccccc2)n3)cc4,NS(=O)(=O)c1ccc(Nc2nc(Oc3ccccc3)nc(Oc3ccccc3)n2)cc1,7.7838526
290,CN(C)Cc2cc(S(=O)(=O)c1ccc(S(N)(=O)=O)s1)ccc2O,CN(C)Cc1cc(S(=O)(=O)c2ccc(S(N)(=O)=O)s2)ccc1O,8.668329
291,NS(=O)(=O)Cc1noc2ccccc12,NS(=O)(=O)Cc1noc2ccccc12,7.053776
292,Cc2cc(C)[n+](CC(=O)Nc1c(Cl)c(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O)c(C)c2,Cc1cc(C)[n+](CC(=O)Nc2c(S(N)(=O)=O)cc(S(N)(=O)=O)c(Cl)c2Cl)c(C)c1,8.8060465
293,O=S(=O)(NCC1CC1)c3ccc2C=CS(=O)(=O)c2c3,O=S1(=O)C=Cc2ccc(S(=O)(=O)NCC3CC3)cc21,4.299679
294,NS(=O)(=O)c2ccc(C(=O)NNC(=O)Nc1ccc(N(=O)=O)cc1)cc2,NS(=O)(=O)c1ccc(C(=O)NNC(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,7.682065
295,NS(=O)(=O)Nc2ccc1ccccc1c2,NS(=O)(=O)Nc1ccc2ccccc2c1,7.1326256
296,CCN1CCCC1CNC(=O)c2cc(S(N)(=O)=O)ccc2OC,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,5.525771
297,NS(=O)(=O)c2ccc(NNC(=O)c1c(F)c(F)c(F)c(F)c1F)cc2,NS(=O)(=O)c1ccc(NNC(=O)c2c(F)c(F)c(F)c(F)c2F)cc1,7.30334
298,NS(=O)(=O)c2ccc(CC/N=C(\S)NNc1ccccc1F)cc2,NS(=O)(=O)c1ccc(CC/N=C(\S)NNc2ccccc2F)cc1,5.9538774
299,NS(=O)(=O)c4ccc(C(=O)NCC23CC1CC(CC(C1)C2)C3)cc4,NS(=O)(=O)c1ccc(C(=O)NCC23CC4CC(CC(C4)C2)C3)cc1,5.343729
300,NS(=O)(=O)c2ccc(C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O)cc2,NS(=O)(=O)c1ccc(C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)NCC(=O)O)cc1,5.8936167
301,Cc2cc(c1ccccc1)cc(C)[n+]2CC(=O)Nc4nccc(Nc3ccc(S(N)(=O)=O)cc3)n4,Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1,7.9178486
302,NS(=O)(=O)N1CCCCCC1,NS(=O)(=O)N1CCCCCC1,4.503961
303,CCc3cc(c1ccccc1)cc(c2ccccc2)[n+]3c5ccc(S(=O)(=O)Nc4nnc(S(N)(=O)=O)s4)cc5,CCc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1-c1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,8.997734
304,Cn1nc(S(N)(=O)=O)s\c1=N/S(=O)(=O)c4ccc(NCc2cc(=O)oc3cc(Cl)ccc23)cc4,Cn1nc(S(N)(=O)=O)s/c1=N/S(=O)(=O)c1ccc(NCc2cc(=O)oc3cc(Cl)ccc23)cc1,9.640247
305,NS(=O)(=O)c2ccc(CC/N=C/c1ccccc1F)cc2,NS(=O)(=O)c1ccc(CC/N=C/c2ccccc2F)cc1,6.037587
306,CC(=O)OC[C@H]3O[C@@H](OCc2cn(c1ccc(S(N)(=O)=O)cc1)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3OC(C)=O,CC(=O)OC[C@H]1O[C@@H](OCc2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,5.4104357
307,NS(=O)(=O)c2ccc(C(=O)NCc1ccccc1)cc2,NS(=O)(=O)c1ccc(C(=O)NCc2ccccc2)cc1,6.654417
308,CC(C)(C)c2ccc(S(=O)(=O)CCNc1ccc(S(N)(=O)=O)cc1)cc2,CC(C)(C)c1ccc(S(=O)(=O)CCNc2ccc(S(N)(=O)=O)cc2)cc1,8.208544
309,Cc3cc(C)[n+](CC(=O)Nc2ccc(S(=O)(=O)\N=c1\sc(S(N)(=O)=O)nn1C)cc2)c(C)c3,Cc1cc(C)[n+](CC(=O)Nc2ccc(S(=O)(=O)/N=c3/sc(S(N)(=O)=O)nn3C)cc2)c(C)c1,8.792035
310,NS(=O)(=O)c2ccc1c(C=CS1(=O)=O)c2,NS(=O)(=O)c1ccc2c(c1)C=CS2(=O)=O,5.717528
311,NS(=O)(=O)c2ccc(CNC(=O)Cc1cccs1)cc2,NS(=O)(=O)c1ccc(CNC(=O)Cc2cccs2)cc1,5.651739
312,NS(=O)(=O)c3ccc(NNC(=O)CN(CCN(CC(O)=O)c1ccccc1O)c2ccccc2O)cc3,NS(=O)(=O)c1ccc(NNC(=O)CN(CCN(CC(=O)O)c2ccccc2O)c2ccccc2O)cc1,8.798444
313,NS(=O)(=O)c2ccc(NC(/S)=N\CCc1ccccn1)cc2,NS(=O)(=O)c1ccc(N/C(S)=N\CCc2ccccn2)cc1,6.2744584
314,N[C@@H](Cc1ccccc1)C(=O)Nc2nnc(S(N)(=O)=O)s2,N[C@@H](Cc1ccccc1)C(=O)Nc1nnc(S(N)(=O)=O)s1,8.196198
315,C#N,C#N,2.5746078e-12
316,Cc3cc(c1ccccc1)cc(c2ccccc2)[n+]3Cc4ccc(S(N)(=O)=O)cc4,Cc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1Cc1ccc(S(N)(=O)=O)cc1,4.2635775
317,NS(=O)(=O)c2cc1C(O)CCSc1s2,NS(=O)(=O)c1cc2c(s1)SCCC2O,5.4923844
318,C[C@]12CCC3C(C1CCC2=O)C(=O)C=C4CC(OS(N)(=O)=O)CC[C@]34C,C[C@]12CCC(OS(N)(=O)=O)CC1=CC(=O)C1C2CC[C@]2(C)C(=O)CCC12,4.6798096
319,NS(=O)(=O)c2ccc(NC(=O)Nc1c(F)c(F)c(F)c(F)c1F)cc2,NS(=O)(=O)c1ccc(NC(=O)Nc2c(F)c(F)c(F)c(F)c2F)cc1,6.8985977
320,NS(=O)(=O)c2ccc(CCNS(=O)(=O)[C@@H]1O[C@H](C(O)=O)[C@H](O)[C@H](O)[C@H]1O)cc2,NS(=O)(=O)c1ccc(CCNS(=O)(=O)[C@@H]2O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]2O)cc1,7.354958
321,NS(=O)(=O)c2ccc(CCNSC(=S)N1CCOCC1)cc2,NS(=O)(=O)c1ccc(CCNSC(=S)N2CCOCC2)cc1,5.737643
322,CC(=O)OC[C@H]2O[C@@H](SNCc1ccc(S(N)(=O)=O)cc1)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]2OC(C)=O,CC(=O)OC[C@H]1O[C@@H](SNCc2ccc(S(N)(=O)=O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,7.290811
323,NS(=O)(=O)c5ccc(C(=O)NNC(=O)Nc4ccc(C23CC1CC(CC(C1)C2)C3)cc4)cc5,NS(=O)(=O)c1ccc(C(=O)NNC(=O)Nc2ccc(C34CC5CC(CC(C5)C3)C4)cc2)cc1,7.887378
324,CCN(C1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc12)C(=O)c3cccc(C(O)=O)n3,CCN(C(=O)c1cccc(C(=O)O)n1)C1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,7.4429708
325,NS(=O)(=O)c3nc2ccc(NC(=O)c1c(F)c(F)c(F)c(F)c1F)cc2s3,NS(=O)(=O)c1nc2ccc(NC(=O)c3c(F)c(F)c(F)c(F)c3F)cc2s1,8.556326
326,NS(=O)(=O)c2cc1c(CC(O)CS1(=O)=O)s2,NS(=O)(=O)c1cc2c(s1)CC(O)CS2(=O)=O,5.8871927
327,NS(=O)(=O)c2ccc(C(=O)NC(=O)c1ccco1)cc2,NS(=O)(=O)c1ccc(C(=O)NC(=O)c2ccco2)cc1,6.0184383
328,NS(=O)(=O)Oc2ccc(c1ccccc1)cc2,NS(=O)(=O)Oc1ccc(-c2ccccc2)cc1,6.731534
329,NS(=O)(=O)c2ccc(NC(/S)=N/C(C(O)=O)c1ccccc1)cc2,NS(=O)(=O)c1ccc(N/C(S)=N/C(C(=O)O)c2ccccc2)cc1,6.819064
330,NS(=O)(=O)c3ccc(Oc1ccccc1)c(C(=O)NCc2ccccc2)c3,NS(=O)(=O)c1ccc(Oc2ccccc2)c(C(=O)NCc2ccccc2)c1,8.3906555
331,NCCCN2CCN(CCCN/N=C(\S)NCCc1ccc(S(N)(=O)=O)cc1)CC2,NCCCN1CCN(CCCN/N=C(\S)NCCc2ccc(S(N)(=O)=O)cc2)CC1,7.0098586
332,NS(=O)(=O)c2ccc(/N=C/c1ccccc1)cc2,NS(=O)(=O)c1ccc(/N=C/c2ccccc2)cc1,5.763796
333,Nc3c(C#N)c2nc1ccccc1nc2n3c4cccc(S(N)(=O)=O)c4,N#Cc1c(N)n(-c2cccc(S(N)(=O)=O)c2)c2nc3ccccc3nc12,4.434005
334,NS(=O)(=O)c2ccc(CONC(=O)c1cccc(C(O)=O)n1)cc2,NS(=O)(=O)c1ccc(CONC(=O)c2cccc(C(=O)O)n2)cc1,7.084205
335,NS(=O)(=O)c4nnc(NS(=O)(=O)c3ccc(NCc1cc(=O)oc2cc(Cl)ccc12)cc3)s4,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NCc3cc(=O)oc4cc(Cl)ccc34)cc2)s1,9.040689
336,NS(=O)(=O)c2ccc(CC/N=C/c1ccncc1)cc2,NS(=O)(=O)c1ccc(CC/N=C/c2ccncc2)cc1,5.935677
337,NS(=O)(=O)c3nnc(Nn2c(=O)c1cccnc1c2=O)s3,NS(=O)(=O)c1nnc(NN2C(=O)c3cccnc3C2=O)s1,7.3370104
338,NS(=O)(=O)c3nc2ccc(NC(=O)c1cccc(C(O)=O)n1)cc2s3,NS(=O)(=O)c1nc2ccc(NC(=O)c3cccc(C(=O)O)n3)cc2s1,7.4539113
339,NS(=O)(=O)c3nc2ccc(ONC(=O)c1cccc(C(O)=O)n1)cc2s3,NS(=O)(=O)c1nc2ccc(ONC(=O)c3cccc(C(=O)O)n3)cc2s1,6.6387563
340,Cc2cc(C)[n+](CC(=O)NNc1ccc(S(N)(=O)=O)cc1)c(C)c2,Cc1cc(C)[n+](CC(=O)NNc2ccc(S(N)(=O)=O)cc2)c(C)c1,6.551883
341,Nc2c(F)cc(S(=O)(=O)Nc1nnc(S(N)(=O)=O)s1)cc2Br,Nc1c(F)cc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1Br,8.286432
342,NS(=O)(=O)c3ccc(C(=O)NCc2cn([C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)nn2)cc3,NS(=O)(=O)c1ccc(C(=O)NCc2cn([C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)nn2)cc1,6.8396893
343,Cn1nc(S(N)(=O)=O)s/c1=N\Cc2cc(=O)oc3cc(Cl)ccc23,Cn1nc(S(N)(=O)=O)s/c1=N/Cc1cc(=O)oc2cc(Cl)ccc12,8.316723
344,NS(=O)(=O)c2ccc(CNS(=O)(=O)[C@@H]1O[C@H](C(O)=O)[C@H](O)[C@H](O)[C@H]1O)cc2,NS(=O)(=O)c1ccc(CNS(=O)(=O)[C@@H]2O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]2O)cc1,7.341708
345,NS(=O)(=O)c2ccc(CCNC(=O)CN(CC(=O)NO)Cc1ccccc1)cc2,NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)NO)Cc2ccccc2)cc1,7.688305
346,NS(=O)(=O)c2ccc(Sc1c(F)c(F)cc(F)c1F)nc2,NS(=O)(=O)c1ccc(Sc2c(F)c(F)cc(F)c2F)nc1,8.937743
347,CN3CCN(\N=C(/S)Nc2ccc(S(=O)(=O)Nc1nnc(S(N)(=O)=O)s1)cc2)CC3,CN1CCN(/N=C(\S)Nc2ccc(S(=O)(=O)Nc3nnc(S(N)(=O)=O)s3)cc2)CC1,7.2369075
348,Cn1nc(S(N)(=O)=O)s\c1=N/C(=O)c2cccc(C(O)=O)n2,Cn1nc(S(N)(=O)=O)s/c1=N/C(=O)c1cccc(C(=O)O)n1,6.9026523
349,Nc2ccc(N=Nc1cccc(S(N)(=O)=O)c1)cc2,Nc1ccc(/N=N/c2cccc(S(N)(=O)=O)c2)cc1,6.229807
350,NS(=O)(=O)c3cc2cc(CNCC1CC1)sc2s3,NS(=O)(=O)c1cc2cc(CNCC3CC3)sc2s1,4.3711987
351,NS(=O)(=O)c3ccc(CCNS(=O)(=O)c2ccc(NC(=O)c1c(F)c(F)cc(F)c1F)cc2)cc3,NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccc(NC(=O)c3c(F)c(F)cc(F)c3F)cc2)cc1,8.016787
352,NS(=O)(=O)c3ccc(n2cc(CS(=O)(=O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)nn2)cc3,NS(=O)(=O)c1ccc(-n2cc(CS(=O)(=O)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn2)cc1,6.8860836
353,COCCN(CCOC)Cc2cc1sc(S(N)(=O)=O)cc1s2,COCCN(CCOC)Cc1cc2sc(S(N)(=O)=O)cc2s1,6.241798
354,NS(=O)(=O)c2ccc(C(=O)NCC(=O)NCC(=O)NC(Cc1ccc(Cl)cc1)C(O)=O)cc2,NS(=O)(=O)c1ccc(C(=O)NCC(=O)NCC(=O)NC(Cc2ccc(Cl)cc2)C(=O)O)cc1,7.737471
355,NS(=O)(=O)c3nc2ccc(OCCOS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F)cc2s3,NS(=O)(=O)c1nc2ccc(OCCOS(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)cc2s1,9.663422
356,NS(=O)(=O)c3ccc2C(NC(=O)C1CCCCC1)CCc2c3,NS(=O)(=O)c1ccc2c(c1)CCC2NC(=O)C1CCCCC1,5.040923
357,NS(=O)(=O)c4nc3ccc(n2c(=O)c1cccnc1c2=O)cc3s4,NS(=O)(=O)c1nc2ccc(N3C(=O)c4cccnc4C3=O)cc2s1,7.1824827
358,NS(=O)(=O)c2ccc(NC(/S)=N/C(Cc1c[nH]cn1)C(=O)NCC(O)=O)cc2,NS(=O)(=O)c1ccc(N/C(S)=N/C(Cc2c[nH]cn2)C(=O)NCC(=O)O)cc1,6.631818
359,Cc3cc(C)[n+](CC(=O)Oc2ccc1nc(S(N)(=O)=O)sc1c2)c(C)c3,Cc1cc(C)[n+](CC(=O)Oc2ccc3nc(S(N)(=O)=O)sc3c2)c(C)c1,8.145037
360,CC(=O)Nc2ccc(Nc1ccc(S(N)(=O)=O)cc1)cc2,CC(=O)Nc1ccc(Nc2ccc(S(N)(=O)=O)cc2)cc1,6.1578884
361,NS(=O)(=O)c3nnc(NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc2ccccc2)s3,NS(=O)(=O)c1nnc(NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)s1,6.972341
362,NS(=O)(=O)OCC2Oc1ccccc1O2,NS(=O)(=O)OCC1Oc2ccccc2O1,4.1671433
363,CC4(C)O[C@@H]3CO[C@@]2(CNC(=S)NCCc1ccc(S(N)(=O)=O)cc1)OC(C)(C)O[C@H]2[C@@H]3O4,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(CNC(=S)NCCc4ccc(S(N)(=O)=O)cc4)OC(C)(C)O[C@@H]23)O1,6.715026
364,NS(=O)(=O)c2ccc(CNS(=O)(=O)c1c(F)c(F)cc(F)c1F)cc2,NS(=O)(=O)c1ccc(CNS(=O)(=O)c2c(F)c(F)cc(F)c2F)cc1,7.976796
365,Cn1nc(S(N)(=O)=O)s\c1=N\SC(=S)N2CCOCC2,Cn1nc(S(N)(=O)=O)s/c1=N\SC(=S)N1CCOCC1,5.628902
366,NS(=O)(=O)c2nnc(c1ccccc1Cl)s2,NS(=O)(=O)c1nnc(-c2ccccc2Cl)s1,7.84173
367,NS(=O)(=O)c4ccc(CCNc3nc(Oc1ccccc1)nc(Oc2ccccc2)n3)cc4,NS(=O)(=O)c1ccc(CCNc2nc(Oc3ccccc3)nc(Oc3ccccc3)n2)cc1,7.5015297
368,NS(=O)(=O)c4ccc(CNc3nc(NCCN1CCNCC1)nc(NCCN2CCNCC2)n3)cc4,NS(=O)(=O)c1ccc(CNc2nc(NCCN3CCNCC3)nc(NCCN3CCNCC3)n2)cc1,7.628196
369,Cc2cc(c1ccccc1)cc(C)[n+]2CC(=O)\N=c3\sc(S(N)(=O)=O)nn3C,Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,7.863291
370,NS(=O)(=O)Nc2cccc(C(=O)c1ccccc1)c2,NS(=O)(=O)Nc1cccc(C(=O)c2ccccc2)c1,7.0579515
371,NS(=O)(=O)c2cc1SCCC(=O)c1s2,NS(=O)(=O)c1cc2c(s1)C(=O)CCS2,4.9017963
